id,params,state,node,started_at,finished_at,artefact_path,error_msg,backend_mode,qaoa_variant,param_initialization,depth,warm_start,problem_type,hamming_dist,graph_path
235,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
236,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
237,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
238,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
239,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
240,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
241,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
242,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
243,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
244,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
245,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
246,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
247,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
248,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
249,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
250,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
251,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
252,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
253,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
254,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
255,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
256,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
257,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
258,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
259,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
260,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
261,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
262,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
263,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
264,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
265,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
266,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
267,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
268,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
269,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
270,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
271,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
272,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
273,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
274,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
275,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
276,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
277,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
278,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
279,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
280,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
281,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
282,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
283,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
284,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
285,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
286,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
287,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
288,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
289,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
290,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
291,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/graph6.pkl""}",pending,,,,,,noisy_sampling,vanilla,gaussian,4,True,minvertexcover,3,graphs_paper1/graph6.pkl
